invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
552863,2068,33,1,0,0,0.0,0.030303030303030304,554964,5.946331653945121e-05
