matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14988,9138,785,94332,1142,0,0.378761502113902,0.03253751139849125,119600,0.20172240802675584
