mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19102,32801,1675,654,67042,0,0.36803267633855463,0.03227173766448953,119599,0.4339752004615423
