invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
172774,15920,262,455,45,0,0.36541143654114366,0.06276150627615062,189411,0.003785419009455628
