invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
105690,789,4182,1614,143,0,0.2784679089026915,0.024672187715665976,112275,0.05162324649298597
