matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
173673,58548,6686,4911,754,0,0.2521219011200537,0.028791539094224897,237886,0.9761860723203551
