missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11205,32529,75,88,9,0,0.4601226993865031,0.05521472392638037,43897,0.003713237806683828
