matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
172870,12110,76117,10573,25200,0,0.3057067236442063,0.04863707743777788,284760,0.8743749122067707
