matches,invalid_lift,mismatches,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
84946,1945,24707,2573,677,0,0.2253198726893017,0.023464930280065296,112275,0.9766466265865064
