matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
72524,44218,2158,3270,700,0,0.3787668534032311,0.02801048465847767,119600,0.9761036789297659
