matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
110006,54765,8179,5681,18959,0,0.3323703807101978,0.0496385893148673,189411,0.8699125182803533
