invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
5344,22239,8896,10777,1029,0,0.4521933614598689,0.052305189854114774,47256,0.41630692398848823
