invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11449,9342,15335,11130,1469,0,0.4205554505951256,0.05550727375779331,47256,0.5600347045877773
