matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
165370,56935,6871,6813,8768,0,0.2561120982434043,0.03090798677492634,237886,0.9345022405690121
