matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
411754,11026,56806,84444,1960,0,0.12123527403107393,0.02353167150418303,554964,0.8443070181128866
