mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
22782,83467,2668,2529,3497,0,0.21442084160792102,0.025110824572466564,112275,0.9463282119795146
