mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
55326,170005,6828,7373,5182,0,0.24553212829126927,0.030302088926956343,237886,0.9472226192377862
