mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19948,32659,1721,745,66247,0,0.37918908130096757,0.03271427756762408,119599,0.4398615373038236
