mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21469,75541,12823,2472,2442,0,0.2213070817441501,0.025481909081537985,112275,0.8640391894900913
