matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
77718,20990,2586,3269,10298,0,0.2126474044656968,0.02619848441868947,112275,0.8791627699844132
