missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
25150,91953,7383,3992,690,0,0.35094505494505496,0.06065934065934066,128478,0.08853655878827503
