mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1958,2185,8901,248,30854,0,0.47260439295196716,0.059860004827419745,43898,0.0943778759852385
