invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
148354,36491,2916,1651,210,0,0.36150645938252685,0.04598204510619663,189412,0.02411146073110468
