invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18651,13739,8298,917,6567,0,0.44177598385469224,0.06168853010427178,47255,0.31456988678446723
