mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11050,13740,1328,6076,13031,0,0.44574425171440096,0.053569987898346105,43897,0.564731075016516
