missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
38701,43849,89021,6858,17840,0,0.3300142996914277,0.05161435990065478,189411,0.7014904097438903
