mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
23476,86223,2960,1854,722,0,0.2140037739632996,0.02698292600661811,112275,0.9770563348920063
