mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
42106,71956,4107,3259,1431,0,0.36915011134295383,0.028572180042433063,119600,0.953695652173913
