missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
4385,55524,41554,10812,1224,0,0.2064698468471909,0.023373944926097085,112275,0.46640837230015586
