mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
71514,181508,12135,8921,22817,0,0.28263945427670323,0.04796025642039032,284760,0.8885447394296951
