invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
139024,49144,425,818,80,0,0.3419147224456959,0.06436041834271923,189411,0.006562448854607177
