matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
115600,55413,8516,14066,4332,0,0.3240279978715068,0.04979738382462152,189411,0.9028673097127411
