missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
90291,36449,636,1102,110,0,0.3659378596087457,0.06329113924050633,128478,0.013527607839474463
