matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
8993,7026,20538,936,7340,0,0.43860415756289406,0.058430613646295024,43897,0.36492243205686037
