invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
29292,8792,3396,2418,338,0,0.41589267285861714,0.058135534915720675,43898,0.13244339149847373
