matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
73700,43344,3411,1858,697,0,0.37032227196609824,0.02914288643587027,119599,0.9786369451249592
