matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
36971,2632,15859,194791,37139,0,0.30018928639030856,0.04982017792920689,284760,0.18552465233881163
