matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
72402,3406,44646,1977,574,0,0.3814332581505024,0.029099172988859272,119599,0.978670390220654
