matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
152400,57559,6787,15768,12159,0,0.27414399954276786,0.03232535876051991,237886,0.8826034318959501
