matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
71294,2250,18224,11323,11434,0,0.20357916843539847,0.02513460979914654,112275,0.7973101759073703
