invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
236231,1643,10,2,1,0,0.16666666666666666,0.08333333333333333,237886,5.0444330477623735e-05
