matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
72782,37561,36884,5845,42184,0,0.3404022004114443,0.052971189835331646,189411,0.5825585631246337
