missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
66643,64289,142885,10311,10943,0,0.3103140355450008,0.04976975875351154,284760,0.7275389801938474
