matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
179822,76603,21885,12941,6450,0,0.298734522764941,0.05046699814760651,284760,0.9004951538137379
