matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
481968,11845,62426,8159,2410,0,0.11467062458440026,0.021758138407109558,554963,0.980955487122565
