invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
419836,5325,32670,96399,97133,0,0.7483109019051948,0.7426561789789142,554964,0.2338944508112238
