missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
10331,4462,22763,74719,2985,0,0.2335097761638046,0.030621037730042468,112275,0.8682431529726119
