mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
76298,183916,12138,17087,7459,0,0.29321250970355167,0.046646221955774864,284760,0.9138010956595027
