matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
441976,13505,65329,36568,11090,0,0.1287765742502045,0.02662106622248943,554963,0.914124004663374
