invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
97771,29088,512,1107,88,0,0.31624459542927735,0.054354539839407044,128478,0.012601379224458663
