mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
9761,12051,18700,1222,3386,0,0.4475059600220062,0.05602420685860994,43898,0.4968791288896989
