invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
192455,73201,7111,11993,3111,0,0.3722257118927973,0.16284547738693467,284760,0.06708807416772018
