missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
37445,71039,167636,12134,8640,0,0.2976390489158898,0.050839007017911386,284760,0.8381619609495715
