matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
87073,38282,6993,95643,63762,0,0.3053886961030673,0.055785568984085196,284760,0.44021281078803204
