invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
36540,25933,22630,43375,3487,0,0.34285281418074387,0.05282933111127945,128478,0.513745543984184
