missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16953,108416,56546,8038,7496,0,0.34278197403038274,0.048726373346588914,189411,0.8709209074446573
