invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
149876,22721,12466,4348,12197,0,0.7414059712144642,0.7254073985964078,189411,0.08876992360528163
