invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
93570,30095,3064,323,1749,0,0.36339081653854144,0.06710991065863287,128478,0.03746166658883233
