invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
107906,19915,401,256,27,0,0.3896499238964992,0.0410958904109589,128478,0.005113715966935974
