matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
23127,6650,826,81534,964,0,0.22332672868321188,0.027739530510125263,112275,0.26521487419283013
