mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
4376,5718,15643,607,21518,0,0.4335248662571825,0.06013473350505251,47255,0.21360702571156492
