matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
475808,9926,61701,11299,6155,0,0.11479063606376823,0.018466667534869183,554963,0.9685492546349936
