missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14811,23203,3954,5288,543,0,0.4278294741397966,0.058753516554858255,47256,0.19557304892500424
