matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
476071,12521,66070,8848,3975,0,0.12186866516275287,0.023095467784211118,554964,0.9768939967277157
